raceId,driverId,stop,lap,resultId,constructorId,grid,position,points,laps,rank,statusId,wins,year,circuitId
841,17,1,11,20783,9,3,5.0,10.0,58,3,1,1,2011,1
841,4,1,12,20782,6,5,4.0,12.0,58,2,1,0,2011,1
841,20,1,14,20779,9,1,1.0,25.0,58,4,1,1,2011,1
841,1,1,16,20780,1,2,2.0,18.0,58,8,1,0,2011,1
841,808,1,16,20781,4,6,3.0,15.0,58,7,1,0,2011,1
841,17,2,26,20783,9,3,5.0,10.0,58,3,1,1,2011,1
841,4,2,27,20782,6,5,4.0,12.0,58,2,1,0,2011,1
841,20,2,36,20779,9,1,1.0,25.0,58,4,1,1,2011,1
841,1,2,36,20780,1,2,2.0,18.0,58,8,1,0,2011,1
841,808,2,36,20781,4,6,3.0,15.0,58,7,1,0,2011,1
841,17,3,41,20783,9,3,5.0,10.0,58,3,1,1,2011,1
841,4,3,42,20782,6,5,4.0,12.0,58,2,1,0,2011,1
842,17,1,10,20804,9,3,4.0,12.0,56,1,1,2,2011,2
842,20,1,13,20801,9,1,1.0,25.0,56,6,1,2,2011,2
842,2,1,13,20803,4,6,3.0,15.0,56,7,1,0,2011,2
842,18,1,13,20802,1,4,2.0,18.0,56,4,1,0,2011,2
842,13,1,13,20805,6,7,5.0,10.0,56,9,1,0,2011,2
842,17,2,22,20804,9,3,4.0,12.0,56,1,1,2,2011,2
842,18,2,23,20802,1,4,2.0,18.0,56,4,1,0,2011,2
842,20,2,25,20801,9,1,1.0,25.0,56,6,1,2,2011,2
842,2,2,26,20803,4,6,3.0,15.0,56,7,1,0,2011,2
842,13,2,27,20805,6,7,5.0,10.0,56,9,1,0,2011,2
842,17,3,32,20804,9,3,4.0,12.0,56,1,1,2,2011,2
842,18,3,38,20802,1,4,2.0,18.0,56,4,1,0,2011,2
842,13,3,38,20805,6,7,5.0,10.0,56,9,1,0,2011,2
842,2,3,39,20803,4,6,3.0,15.0,56,7,1,0,2011,2
842,20,3,41,20801,9,1,1.0,25.0,56,6,1,2,2011,2
842,17,4,43,20804,9,3,4.0,12.0,56,1,1,2,2011,2
843,17,1,10,20827,9,18,3.0,15.0,56,1,1,2,2011,17
843,3,1,12,20829,131,4,5.0,10.0,56,5,1,0,2011,17
843,18,1,14,20828,1,2,4.0,12.0,56,3,1,1,2011,17
843,20,1,14,20826,9,1,2.0,18.0,56,8,1,2,2011,17
843,1,1,15,20825,1,3,1.0,25.0,56,2,1,1,2011,17
843,18,2,24,20828,1,2,4.0,12.0,56,3,1,1,2011,17
843,3,2,25,20829,131,4,5.0,10.0,56,5,1,0,2011,17
843,1,2,25,20825,1,3,1.0,25.0,56,2,1,1,2011,17
843,17,2,25,20827,9,18,3.0,15.0,56,1,1,2,2011,17
843,20,2,31,20826,9,1,2.0,18.0,56,8,1,2,2011,17
843,18,3,37,20828,1,2,4.0,12.0,56,3,1,1,2011,17
843,1,3,38,20825,1,3,1.0,25.0,56,2,1,1,2011,17
843,3,3,39,20829,131,4,5.0,10.0,56,5,1,0,2011,17
843,17,3,40,20827,9,18,3.0,15.0,56,1,1,2,2011,17
844,1,1,9,20852,1,4,4.0,12.0,58,4,1,1,2011,5
844,17,1,10,20850,9,2,2.0,18.0,58,1,1,3,2011,5
844,4,1,10,20851,6,5,3.0,15.0,58,6,1,0,2011,5
844,3,1,10,20853,131,3,5.0,10.0,58,7,1,0,2011,5
844,20,1,11,20849,9,1,1.0,25.0,58,3,1,3,2011,5
844,1,2,20,20852,1,4,4.0,12.0,58,4,1,1,2011,5
844,17,2,21,20850,9,2,2.0,18.0,58,1,1,3,2011,5
844,3,2,22,20853,131,3,5.0,10.0,58,7,1,0,2011,5
844,4,2,23,20851,6,5,3.0,15.0,58,6,1,0,2011,5
844,20,2,25,20849,9,1,1.0,25.0,58,3,1,3,2011,5
844,3,3,33,20853,131,3,5.0,10.0,58,7,1,0,2011,5
844,1,3,34,20852,1,4,4.0,12.0,58,4,1,1,2011,5
844,17,3,35,20850,9,2,2.0,18.0,58,1,1,3,2011,5
844,4,3,36,20851,6,5,3.0,15.0,58,6,1,0,2011,5
844,20,3,40,20849,9,1,1.0,25.0,58,3,1,3,2011,5
844,3,4,44,20853,131,3,5.0,10.0,58,7,1,0,2011,5
844,17,4,45,20850,9,2,2.0,18.0,58,1,1,3,2011,5
844,4,4,46,20851,6,5,3.0,15.0,58,6,1,0,2011,5
844,1,4,46,20852,1,4,4.0,12.0,58,4,1,1,2011,5
844,20,4,47,20849,9,1,1.0,25.0,58,3,1,3,2011,5
845,20,1,9,20873,9,2,1.0,25.0,66,4,1,4,2011,4
845,4,1,10,20877,6,4,5.0,10.0,65,9,11,0,2011,4
845,17,1,10,20876,9,1,4.0,12.0,66,5,1,4,2011,4
845,1,1,11,20874,1,3,2.0,18.0,66,1,1,1,2011,4
845,18,1,14,20875,1,5,3.0,15.0,66,7,1,1,2011,4
845,20,2,18,20873,9,2,1.0,25.0,66,4,1,4,2011,4
845,4,2,19,20877,6,4,5.0,10.0,65,9,11,0,2011,4
845,17,2,19,20876,9,1,4.0,12.0,66,5,1,4,2011,4
845,1,2,23,20874,1,3,2.0,18.0,66,1,1,1,2011,4
845,4,3,29,20877,6,4,5.0,10.0,65,9,11,0,2011,4
845,17,3,29,20876,9,1,4.0,12.0,66,5,1,4,2011,4
845,18,2,30,20875,1,5,3.0,15.0,66,7,1,1,2011,4
845,20,3,34,20873,9,2,1.0,25.0,66,4,1,4,2011,4
845,1,3,35,20874,1,3,2.0,18.0,66,1,1,1,2011,4
845,4,4,39,20877,6,4,5.0,10.0,65,9,11,0,2011,4
845,17,4,47,20876,9,1,4.0,12.0,66,5,1,4,2011,4
845,20,4,48,20873,9,2,1.0,25.0,66,4,1,4,2011,4
845,18,3,48,20875,1,5,3.0,15.0,66,7,1,1,2011,4
845,1,4,49,20874,1,3,2.0,18.0,66,1,1,1,2011,4
846,18,1,15,20899,1,2,3.0,15.0,78,3,1,1,2011,6
846,20,1,16,20897,9,1,1.0,25.0,78,2,1,5,2011,6
846,17,1,16,20900,9,3,4.0,12.0,78,1,1,5,2011,6
846,4,1,17,20898,6,4,2.0,18.0,78,4,1,0,2011,6
846,18,2,33,20899,1,2,3.0,15.0,78,3,1,1,2011,6
846,4,2,34,20898,6,4,2.0,18.0,78,4,1,0,2011,6
846,155,1,34,20901,15,12,5.0,10.0,78,7,1,0,2011,6
846,18,3,48,20899,1,2,3.0,15.0,78,3,1,1,2011,6
846,17,2,55,20900,9,3,4.0,12.0,78,1,1,5,2011,6
847,18,1,8,20920,1,7,1.0,25.0,70,1,1,2,2011,7
847,18,2,13,20920,1,7,1.0,25.0,70,1,1,2,2011,7
847,30,1,18,20923,131,8,4.0,12.0,70,4,1,0,2011,7
847,18,3,19,20920,1,7,1.0,25.0,70,1,1,2,2011,7
847,20,1,20,20921,9,1,2.0,18.0,70,2,1,5,2011,7
847,17,1,20,20922,9,4,3.0,15.0,70,8,1,5,2011,7
847,30,2,21,20923,131,8,4.0,12.0,70,4,1,0,2011,7
847,30,3,34,20923,131,8,4.0,12.0,70,4,1,0,2011,7
847,18,4,35,20920,1,7,1.0,25.0,70,1,1,2,2011,7
847,808,1,36,20924,4,10,5.0,10.0,70,3,1,0,2011,7
847,17,2,36,20922,9,4,3.0,15.0,70,8,1,5,2011,7
847,20,2,37,20921,9,1,2.0,18.0,70,2,1,5,2011,7
847,18,5,37,20920,1,7,1.0,25.0,70,1,1,2,2011,7
847,17,3,50,20922,9,4,3.0,15.0,70,8,1,5,2011,7
847,18,6,51,20920,1,7,1.0,25.0,70,1,1,2,2011,7
847,30,4,52,20923,131,8,4.0,12.0,70,4,1,0,2011,7
847,20,3,53,20921,9,1,2.0,18.0,70,2,1,5,2011,7
847,808,2,53,20924,4,10,5.0,10.0,70,3,1,0,2011,7
848,1,1,12,20947,1,3,4.0,12.0,57,6,1,2,2011,12
848,17,1,13,20946,9,2,3.0,15.0,57,4,1,6,2011,12
848,20,1,14,20944,9,1,1.0,25.0,57,1,1,6,2011,12
848,4,1,14,20945,6,4,2.0,18.0,57,2,1,0,2011,12
848,13,1,15,20948,6,5,5.0,10.0,57,5,1,0,2011,12
848,1,2,24,20947,1,3,4.0,12.0,57,6,1,2,2011,12
848,17,2,28,20946,9,2,3.0,15.0,57,4,1,6,2011,12
848,4,2,29,20945,6,4,2.0,18.0,57,2,1,0,2011,12
848,20,2,30,20944,9,1,1.0,25.0,57,1,1,6,2011,12
848,13,2,31,20948,6,5,5.0,10.0,57,5,1,0,2011,12
848,17,3,42,20946,9,2,3.0,15.0,57,4,1,6,2011,12
848,1,3,42,20947,1,3,4.0,12.0,57,6,1,2,2011,12
848,4,3,45,20945,6,4,2.0,18.0,57,2,1,0,2011,12
848,20,3,47,20944,9,1,1.0,25.0,57,1,1,6,2011,12
848,13,3,48,20948,6,5,5.0,10.0,57,5,1,0,2011,12
849,17,1,12,20970,9,1,3.0,15.0,52,4,1,6,2011,9
849,4,1,12,20968,6,3,1.0,25.0,52,1,1,1,2011,9
849,1,1,12,20971,1,10,4.0,12.0,52,5,1,2,2011,9
849,20,1,13,20969,9,2,2.0,18.0,52,3,1,6,2011,9
849,13,1,13,20972,6,4,5.0,10.0,52,2,1,1,2011,9
849,1,2,24,20971,1,10,4.0,12.0,52,5,1,2,2011,9
849,17,2,26,20970,9,1,3.0,15.0,52,4,1,6,2011,9
849,13,2,26,20972,6,4,5.0,10.0,52,2,1,1,2011,9
849,20,2,27,20969,9,2,2.0,18.0,52,3,1,6,2011,9
849,4,2,27,20968,6,3,1.0,25.0,52,1,1,1,2011,9
849,20,3,36,20969,9,2,2.0,18.0,52,3,1,6,2011,9
849,1,3,37,20971,1,10,4.0,12.0,52,5,1,2,2011,9
849,17,3,38,20970,9,1,3.0,15.0,52,4,1,6,2011,9
849,4,3,39,20968,6,3,1.0,25.0,52,1,1,1,2011,9
849,13,3,41,20972,6,4,5.0,10.0,52,2,1,1,2011,9
850,17,1,14,20994,9,1,3.0,15.0,60,2,1,6,2011,20
850,1,1,16,20992,1,2,1.0,25.0,60,1,1,3,2011,20
850,4,1,16,20993,6,4,2.0,18.0,60,5,1,1,2011,20
850,20,1,16,20995,9,3,4.0,12.0,60,3,1,6,2011,20
850,13,1,17,20996,6,5,5.0,10.0,60,4,1,1,2011,20
850,17,2,30,20994,9,1,3.0,15.0,60,2,1,6,2011,20
850,1,2,31,20992,1,2,1.0,25.0,60,1,1,3,2011,20
850,4,2,32,20993,6,4,2.0,18.0,60,5,1,1,2011,20
850,20,2,40,20995,9,3,4.0,12.0,60,3,1,6,2011,20
850,13,2,41,20996,6,5,5.0,10.0,60,4,1,1,2011,20
850,1,3,51,20992,1,2,1.0,25.0,60,1,1,3,2011,20
850,4,3,53,20993,6,4,2.0,18.0,60,5,1,1,2011,20
850,17,3,56,20994,9,1,3.0,15.0,60,2,1,6,2011,20
850,13,3,59,20996,6,5,5.0,10.0,60,4,1,1,2011,20
850,20,3,59,20995,9,3,4.0,12.0,60,3,1,6,2011,20
851,17,1,10,21020,9,6,5.0,10.0,70,4,1,6,2011,11
851,18,1,11,21016,1,3,1.0,25.0,70,6,1,4,2011,11
851,1,1,12,21019,1,2,4.0,12.0,70,2,1,4,2011,11
851,20,1,12,21017,9,1,2.0,18.0,70,5,1,6,2011,11
851,4,1,12,21018,6,5,3.0,15.0,70,3,1,1,2011,11
851,17,2,25,21020,9,6,5.0,10.0,70,4,1,6,2011,11
851,4,2,25,21018,6,5,3.0,15.0,70,3,1,1,2011,11
851,1,2,26,21019,1,2,4.0,12.0,70,2,1,4,2011,11
851,18,2,27,21016,1,3,1.0,25.0,70,6,1,4,2011,11
851,20,2,28,21017,9,1,2.0,18.0,70,5,1,6,2011,11
851,4,3,36,21018,6,5,3.0,15.0,70,3,1,1,2011,11
851,17,3,39,21020,9,6,5.0,10.0,70,4,1,6,2011,11
851,1,3,40,21019,1,2,4.0,12.0,70,2,1,4,2011,11
851,20,3,41,21017,9,1,2.0,18.0,70,5,1,6,2011,11
851,18,3,42,21016,1,3,1.0,25.0,70,6,1,4,2011,11
851,4,4,47,21018,6,5,3.0,15.0,70,3,1,1,2011,11
851,17,4,51,21020,9,6,5.0,10.0,70,4,1,6,2011,11
851,1,4,52,21019,1,2,4.0,12.0,70,2,1,4,2011,11
851,17,5,53,21020,9,6,5.0,10.0,70,4,1,6,2011,11
851,1,5,54,21019,1,2,4.0,12.0,70,2,1,4,2011,11
851,1,6,56,21019,1,2,4.0,12.0,70,2,1,4,2011,11
852,17,1,3,21041,9,3,2.0,18.0,44,1,1,7,2011,13
852,18,1,3,21042,1,13,3.0,15.0,44,2,1,4,2011,13
852,30,1,4,21044,131,24,5.0,10.0,44,6,1,0,2011,13
852,20,1,5,21040,9,1,1.0,25.0,44,4,1,7,2011,13
852,4,1,8,21043,6,8,4.0,12.0,44,5,1,1,2011,13
852,20,2,13,21040,9,1,1.0,25.0,44,4,1,7,2011,13
852,30,2,13,21044,131,24,5.0,10.0,44,6,1,0,2011,13
852,18,2,13,21042,1,13,3.0,15.0,44,2,1,4,2011,13
852,4,2,29,21043,6,8,4.0,12.0,44,5,1,1,2011,13
852,20,3,30,21040,9,1,1.0,25.0,44,4,1,7,2011,13
852,17,2,31,21041,9,3,2.0,18.0,44,1,1,7,2011,13
852,30,3,31,21044,131,24,5.0,10.0,44,6,1,0,2011,13
852,18,3,32,21042,1,13,3.0,15.0,44,2,1,4,2011,13
853,30,1,16,21068,131,8,5.0,10.0,53,7,1,0,2011,14
853,18,1,17,21065,1,3,2.0,18.0,53,2,1,4,2011,14
853,1,1,18,21067,1,2,4.0,12.0,53,1,1,4,2011,14
853,4,1,19,21066,6,4,3.0,15.0,53,6,1,1,2011,14
853,20,1,20,21064,9,1,1.0,25.0,53,3,1,8,2011,14
853,18,2,33,21065,1,3,2.0,18.0,53,2,1,4,2011,14
853,4,2,34,21066,6,4,3.0,15.0,53,6,1,1,2011,14
853,1,2,34,21067,1,2,4.0,12.0,53,1,1,4,2011,14
853,20,2,35,21064,9,1,1.0,25.0,53,3,1,8,2011,14
853,30,2,37,21068,131,8,5.0,10.0,53,7,1,0,2011,14
854,4,1,10,21091,6,5,4.0,12.0,61,5,1,1,2011,15
854,1,1,11,21092,1,4,5.0,10.0,61,4,1,4,2011,15
854,17,1,12,21090,9,2,3.0,15.0,61,3,1,9,2011,15
854,1,2,13,21092,1,4,5.0,10.0,61,4,1,4,2011,15
854,20,1,14,21088,9,1,1.0,25.0,61,2,1,9,2011,15
854,18,1,14,21089,1,3,2.0,18.0,61,1,1,4,2011,15
854,1,3,15,21092,1,4,5.0,10.0,61,4,1,4,2011,15
854,4,2,25,21091,6,5,4.0,12.0,61,5,1,1,2011,15
854,17,2,29,21090,9,2,3.0,15.0,61,3,1,9,2011,15
854,1,4,29,21092,1,4,5.0,10.0,61,4,1,4,2011,15
854,20,2,30,21088,9,1,1.0,25.0,61,2,1,9,2011,15
854,18,2,30,21089,1,3,2.0,18.0,61,1,1,4,2011,15
854,17,3,47,21090,9,2,3.0,15.0,61,3,1,9,2011,15
854,18,3,48,21089,1,3,2.0,18.0,61,1,1,4,2011,15
854,1,5,48,21092,1,4,5.0,10.0,61,4,1,4,2011,15
854,20,3,49,21088,9,1,1.0,25.0,61,2,1,9,2011,15
854,4,3,49,21091,6,5,4.0,12.0,61,5,1,1,2011,15
855,1,1,8,21116,1,3,5.0,10.0,53,9,1,5,2011,22
855,20,1,9,21114,9,1,3.0,15.0,53,6,1,9,2011,22
855,18,1,10,21112,1,2,1.0,25.0,53,1,1,5,2011,22
855,4,1,10,21113,6,5,2.0,18.0,53,4,1,1,2011,22
855,17,1,10,21115,9,6,4.0,12.0,53,5,1,9,2011,22
855,20,2,19,21114,9,1,3.0,15.0,53,6,1,9,2011,22
855,17,2,19,21115,9,6,4.0,12.0,53,5,1,9,2011,22
855,18,2,20,21112,1,2,1.0,25.0,53,1,1,5,2011,22
855,4,2,21,21113,6,5,2.0,18.0,53,4,1,1,2011,22
855,1,2,21,21116,1,3,5.0,10.0,53,9,1,5,2011,22
855,20,3,33,21114,9,1,3.0,15.0,53,6,1,9,2011,22
855,17,3,34,21115,9,6,4.0,12.0,53,5,1,9,2011,22
855,1,3,35,21116,1,3,5.0,10.0,53,9,1,5,2011,22
855,18,3,36,21112,1,2,1.0,25.0,53,1,1,5,2011,22
855,4,3,37,21113,6,5,2.0,18.0,53,4,1,1,2011,22
856,18,1,13,21139,1,3,4.0,12.0,55,7,1,5,2011,35
856,17,1,14,21138,9,4,3.0,15.0,55,2,1,10,2011,35
856,1,1,15,21137,1,1,2.0,18.0,55,3,1,5,2011,35
856,4,1,15,21140,6,6,5.0,10.0,55,6,1,1,2011,35
856,20,1,16,21136,9,2,1.0,25.0,55,1,1,10,2011,35
856,1,2,33,21137,1,1,2.0,18.0,55,3,1,5,2011,35
856,17,2,33,21138,9,4,3.0,15.0,55,2,1,10,2011,35
856,20,2,34,21136,9,2,1.0,25.0,55,1,1,10,2011,35
856,18,2,34,21139,1,3,4.0,12.0,55,7,1,5,2011,35
856,4,2,37,21140,6,6,5.0,10.0,55,6,1,1,2011,35
857,17,1,16,21163,9,2,4.0,12.0,60,2,1,11,2011,68
857,4,1,16,21162,6,3,3.0,15.0,60,3,1,1,2011,68
857,18,1,18,21161,1,4,2.0,18.0,60,4,1,5,2011,68
857,30,1,18,21164,131,11,5.0,10.0,60,5,1,0,2011,68
857,20,1,19,21160,9,1,1.0,25.0,60,1,1,11,2011,68
857,17,2,37,21163,9,2,4.0,12.0,60,2,1,11,2011,68
857,4,2,39,21162,6,3,3.0,15.0,60,3,1,1,2011,68
857,18,2,46,21161,1,4,2.0,18.0,60,4,1,5,2011,68
857,20,2,47,21160,9,1,1.0,25.0,60,1,1,11,2011,68
857,30,2,50,21164,131,11,5.0,10.0,60,5,1,0,2011,68
858,13,1,15,21188,6,6,5.0,10.0,55,10,1,1,2011,24
858,1,1,16,21184,1,2,1.0,25.0,55,3,1,6,2011,24
858,4,1,16,21185,6,5,2.0,18.0,55,6,1,1,2011,24
858,18,1,16,21186,1,3,3.0,15.0,55,2,1,6,2011,24
858,17,1,17,21187,9,4,4.0,12.0,55,1,1,11,2011,24
858,17,2,35,21187,9,4,4.0,12.0,55,1,1,11,2011,24
858,18,2,36,21186,1,3,3.0,15.0,55,2,1,6,2011,24
858,1,2,40,21184,1,2,1.0,25.0,55,3,1,6,2011,24
858,13,2,40,21188,6,6,5.0,10.0,55,10,1,1,2011,24
858,4,2,43,21185,6,5,2.0,18.0,55,6,1,1,2011,24
858,17,3,54,21187,9,4,4.0,12.0,55,1,1,11,2011,24
859,18,1,15,21210,1,3,3.0,15.0,71,2,1,6,2011,18
859,4,1,16,21211,6,5,4.0,12.0,71,4,1,1,2011,18
859,20,1,17,21209,9,1,2.0,18.0,71,3,1,12,2011,18
859,17,1,18,21208,9,2,1.0,25.0,71,1,1,12,2011,18
859,13,1,21,21212,6,7,5.0,10.0,71,12,1,1,2011,18
859,18,2,31,21210,1,3,3.0,15.0,71,2,1,6,2011,18
859,4,2,35,21211,6,5,4.0,12.0,71,4,1,1,2011,18
859,17,2,38,21208,9,2,1.0,25.0,71,1,1,12,2011,18
859,20,2,39,21209,9,1,2.0,18.0,71,3,1,12,2011,18
859,13,2,45,21212,6,7,5.0,10.0,71,12,1,1,2011,18
859,18,3,52,21210,1,3,3.0,15.0,71,2,1,6,2011,18
859,4,3,54,21211,6,5,4.0,12.0,71,4,1,1,2011,18
859,17,3,58,21208,9,2,1.0,25.0,71,1,1,12,2011,18
859,20,3,59,21209,9,1,2.0,18.0,71,3,1,12,2011,18
860,4,1,13,21236,6,12,5.0,10.0,58,7,1,0,2012,1
860,17,1,14,21235,9,5,4.0,12.0,58,3,1,0,2012,1
860,18,1,16,21232,1,2,1.0,25.0,58,1,1,1,2012,1
860,20,1,16,21233,9,6,2.0,18.0,58,2,1,0,2012,1
860,1,1,17,21234,1,1,3.0,15.0,58,4,1,1,2012,1
860,4,2,34,21236,6,12,5.0,10.0,58,7,1,0,2012,1
860,18,2,36,21232,1,2,1.0,25.0,58,1,1,1,2012,1
860,1,2,36,21234,1,1,3.0,15.0,58,4,1,1,2012,1
860,20,2,37,21233,9,6,2.0,18.0,58,2,1,0,2012,1
860,17,2,37,21235,9,5,4.0,12.0,58,3,1,0,2012,1
861,815,1,1,21257,15,9,2.0,18.0,56,3,1,0,2012,2
861,4,1,4,21256,6,8,1.0,25.0,56,7,1,1,2012,2
861,1,1,5,21258,1,1,3.0,15.0,56,6,1,1,2012,2
861,17,1,5,21259,9,4,4.0,12.0,56,2,1,0,2012,2
861,8,1,5,21260,208,10,5.0,10.0,56,1,1,0,2012,2
861,8,2,13,21260,208,10,5.0,10.0,56,1,1,0,2012,2
861,1,2,14,21258,1,1,3.0,15.0,56,6,1,1,2012,2
861,4,2,14,21256,6,8,1.0,25.0,56,7,1,1,2012,2
861,17,2,14,21259,9,4,4.0,12.0,56,2,1,0,2012,2
861,815,2,15,21257,15,9,2.0,18.0,56,3,1,0,2012,2
861,17,3,39,21259,9,4,4.0,12.0,56,2,1,0,2012,2
861,4,3,40,21256,6,8,1.0,25.0,56,7,1,1,2012,2
861,8,3,40,21260,208,10,5.0,10.0,56,1,1,0,2012,2
861,815,3,41,21257,15,9,2.0,18.0,56,3,1,0,2012,2
861,1,3,41,21258,1,1,3.0,15.0,56,6,1,1,2012,2
862,20,2,31,21284,9,11,5.0,10.0,56,7,1,0,2012,17
862,3,2,34,21280,131,1,1.0,25.0,56,8,1,1,2012,17
862,17,3,34,21283,9,6,4.0,12.0,56,5,1,0,2012,17
862,1,3,38,21282,1,7,3.0,15.0,56,6,1,1,2012,17
862,18,3,39,21281,1,5,2.0,18.0,56,3,1,1,2012,17
862,17,1,6,21283,9,6,4.0,12.0,56,5,1,0,2012,17
862,20,1,9,21284,9,11,5.0,10.0,56,7,1,0,2012,17
862,1,1,10,21282,1,7,3.0,15.0,56,6,1,1,2012,17
862,18,1,11,21281,1,5,2.0,18.0,56,3,1,1,2012,17
862,3,1,13,21280,131,1,1.0,25.0,56,8,1,1,2012,17
862,17,2,21,21283,9,6,4.0,12.0,56,5,1,0,2012,17
862,1,2,22,21282,1,7,3.0,15.0,56,6,1,1,2012,17
862,18,2,24,21281,1,5,2.0,18.0,56,3,1,1,2012,17
863,3,1,8,21308,131,5,5.0,10.0,57,10,1,1,2012,3
863,17,1,9,21307,9,3,4.0,12.0,57,6,1,1,2012,3
863,154,1,10,21306,208,7,3.0,15.0,57,3,1,0,2012,3
863,20,1,11,21304,9,1,1.0,25.0,57,1,1,1,2012,3
863,8,1,11,21305,208,11,2.0,18.0,57,5,1,0,2012,3
863,3,2,22,21308,131,5,5.0,10.0,57,10,1,1,2012,3
863,17,2,23,21307,9,3,4.0,12.0,57,6,1,1,2012,3
863,8,2,24,21305,208,11,2.0,18.0,57,5,1,0,2012,3
863,20,2,25,21304,9,1,1.0,25.0,57,1,1,1,2012,3
863,154,2,25,21306,208,7,3.0,15.0,57,3,1,0,2012,3
863,3,3,36,21308,131,5,5.0,10.0,57,10,1,1,2012,3
863,20,3,39,21304,9,1,1.0,25.0,57,1,1,1,2012,3
863,8,3,39,21305,208,11,2.0,18.0,57,5,1,0,2012,3
863,17,3,39,21307,9,3,4.0,12.0,57,6,1,1,2012,3
863,154,3,40,21306,208,7,3.0,15.0,57,3,1,0,2012,3
864,155,1,8,21332,15,9,5.0,10.0,66,8,1,0,2012,4
864,4,1,10,21329,6,2,2.0,18.0,66,3,1,1,2012,4
864,154,1,10,21331,208,3,4.0,12.0,66,1,1,0,2012,4
864,813,1,11,21328,3,1,1.0,25.0,66,6,1,1,2012,4
864,8,1,11,21330,208,4,3.0,15.0,66,2,1,0,2012,4
864,813,2,24,21328,3,1,1.0,25.0,66,6,1,1,2012,4
864,4,2,26,21329,6,2,2.0,18.0,66,3,1,1,2012,4
864,154,2,26,21331,208,3,4.0,12.0,66,1,1,0,2012,4
864,155,2,26,21332,15,9,5.0,10.0,66,8,1,0,2012,4
864,8,2,27,21330,208,4,3.0,15.0,66,2,1,0,2012,4
864,813,3,41,21328,3,1,1.0,25.0,66,6,1,1,2012,4
864,155,3,41,21332,15,9,5.0,10.0,66,8,1,0,2012,4
864,4,3,44,21329,6,2,2.0,18.0,66,3,1,1,2012,4
864,8,3,48,21330,208,4,3.0,15.0,66,2,1,0,2012,4
864,154,3,51,21331,208,3,4.0,12.0,66,1,1,0,2012,4
865,3,1,27,21353,131,2,2.0,18.0,78,7,1,1,2012,6
865,17,1,29,21352,9,1,1.0,25.0,78,3,1,2,2012,6
865,1,1,29,21356,1,3,5.0,10.0,78,4,1,1,2012,6
865,4,1,30,21354,6,5,3.0,15.0,78,5,1,1,2012,6
865,20,1,46,21355,9,9,4.0,12.0,78,9,1,2,2012,6
866,20,1,16,21379,9,1,4.0,12.0,70,1,1,2,2012,7
866,1,1,17,21376,1,2,1.0,25.0,70,6,1,2,2012,7
866,4,1,19,21380,6,3,5.0,10.0,70,15,1,1,2012,7
866,154,1,21,21377,208,7,2.0,18.0,70,11,1,0,2012,7
866,815,1,41,21378,15,15,3.0,15.0,70,3,1,0,2012,7
866,1,2,50,21376,1,2,1.0,25.0,70,6,1,2,2012,7
866,20,2,63,21379,9,1,4.0,12.0,70,1,1,2,2012,7
867,8,1,14,21401,208,5,2.0,18.0,57,7,1,0,2012,12
867,807,1,14,21404,10,8,5.0,10.0,57,13,1,0,2012,12
867,4,1,15,21400,6,11,1.0,25.0,57,5,1,2,2012,12
867,30,1,19,21402,131,12,3.0,15.0,57,3,1,1,2012,12
867,17,1,19,21403,9,19,4.0,12.0,57,2,1,2,2012,12
867,4,2,28,21400,6,11,1.0,25.0,57,5,1,2,2012,12
867,8,2,28,21401,208,5,2.0,18.0,57,7,1,0,2012,12
867,807,2,28,21404,10,8,5.0,10.0,57,13,1,0,2012,12
867,17,2,38,21403,9,19,4.0,12.0,57,2,1,2,2012,12
867,30,2,41,21402,131,12,3.0,15.0,57,3,1,1,2012,12
868,17,2,33,21424,9,2,1.0,25.0,52,4,1,3,2012,9
868,13,1,13,21427,6,5,4.0,12.0,52,5,1,2,2012,9
868,8,1,13,21428,208,6,5.0,10.0,52,1,1,0,2012,9
868,17,1,14,21424,9,2,1.0,25.0,52,4,1,3,2012,9
868,4,1,15,21425,6,1,2.0,18.0,52,7,1,2,2012,9
868,20,2,31,21426,9,4,3.0,15.0,52,3,1,3,2012,9
868,20,1,10,21426,9,4,3.0,15.0,52,3,1,3,2012,9
868,8,2,34,21428,208,6,5.0,10.0,52,1,1,0,2012,9
868,13,2,35,21427,6,5,4.0,12.0,52,5,1,2,2012,9
868,4,2,37,21425,6,1,2.0,18.0,52,7,1,2,2012,9
869,8,1,11,21450,208,10,3.0,15.0,67,13,1,0,2012,10
869,4,1,18,21448,6,1,1.0,25.0,67,2,1,3,2012,10
869,18,1,19,21449,1,6,2.0,18.0,67,8,1,2,2012,10
869,20,1,20,21452,9,2,5.0,10.0,67,4,1,3,2012,10
869,155,1,22,21451,15,12,4.0,12.0,67,9,1,0,2012,10
869,8,2,38,21450,208,10,3.0,15.0,67,13,1,0,2012,10
869,18,2,40,21449,1,6,2.0,18.0,67,8,1,2,2012,10
869,4,2,41,21448,6,1,1.0,25.0,67,2,1,3,2012,10
869,20,2,41,21452,9,2,5.0,10.0,67,4,1,3,2012,10
869,155,2,43,21451,15,12,4.0,12.0,67,9,1,0,2012,10
870,20,1,17,21475,9,3,4.0,12.0,69,1,1,3,2012,11
870,4,1,17,21476,6,6,5.0,10.0,69,7,1,3,2012,11
870,1,1,18,21472,1,1,1.0,25.0,69,4,1,3,2012,11
