resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,statusId,total_pitstops,total_pitstop_duration
22788,939,154,208,10,13,0.0,59,27,2,60466
22789,939,834,209,20,14,0.0,59,12,2,63216
22790,939,829,209,19,15,0.0,59,12,2,68245
22791,939,18,1,15,16,0.0,52,6,3,133245
22792,939,4,1,12,17,0.0,33,6,1,34237
22793,939,1,131,5,18,0.0,32,37,1,28917
22794,939,13,3,9,19,0.0,30,6,3,85702
22795,939,807,10,11,20,0.0,12,4,1,30868
22796,940,1,131,2,1,25.0,53,1,2,45915
22797,940,3,131,1,2,18.0,53,1,2,46319
22798,940,20,6,4,3,15.0,53,1,2,46204
22799,940,8,6,6,4,12.0,53,1,2,46298
22800,940,822,3,3,5,10.0,53,1,2,47130
22801,940,807,10,13,6,8.0,53,1,3,83001
22802,940,154,208,8,7,6.0,53,1,2,48347
22803,940,813,208,11,8,4.0,53,1,2,48091
22804,940,830,5,17,9,2.0,53,1,2,51770
22805,940,832,5,10,10,1.0,52,11,2,63046
22806,940,4,1,12,11,0.0,52,11,2,47407
22807,940,815,10,9,12,0.0,52,11,3,73611
22808,940,826,9,20,13,0.0,52,11,3,69880
22809,940,828,15,15,14,0.0,52,11,2,46859
22810,940,817,9,7,15,0.0,52,11,2,49312
22811,940,18,1,14,16,0.0,52,11,2,47144
22812,940,13,3,5,17,0.0,51,12,3,85571
22813,940,834,209,19,18,0.0,51,12,2,50234
22814,940,829,209,18,19,0.0,50,13,3,85282
22815,940,831,15,16,20,0.0,49,31,2,48879
22816,941,1,131,2,1,25.0,53,1,1,30216
22817,941,20,6,4,2,18.0,53,1,1,29367
22818,941,815,10,7,3,15.0,53,1,1,30545
22819,941,13,3,15,4,12.0,53,1,1,30741
22820,941,8,6,5,8,4.0,53,1,1,29386
22821,941,831,15,12,6,8.0,53,1,1,30362
22822,941,813,208,14,7,6.0,53,1,1,29952
22824,941,18,1,13,9,2.0,53,1,1,29719
22825,941,830,5,9,10,1.0,53,1,2,67575
22826,941,4,1,19,11,0.0,53,1,1,29539
22827,941,822,3,3,12,0.0,52,4,1,30316
22828,941,833,209,18,13,0.0,52,11,1,35072
22829,941,829,209,17,14,0.0,51,12,2,62821
22830,941,817,9,10,15,0.0,47,22,1,29732
22831,941,832,5,20,16,0.0,45,23,1,30288
22832,941,154,208,8,17,0.0,11,3,1,54445
22837,942,1,131,2,1,25.0,56,1,2,48442
22836,941,826,9,11,5,10.0,53,1,1,30418
22838,942,3,131,1,2,18.0,56,1,2,49882
22839,942,20,6,13,3,15.0,56,1,3,74753
22840,942,830,5,8,4,12.0,56,1,2,50431
22841,942,815,10,5,5,10.0,56,1,2,51188
22842,942,18,1,11,6,8.0,56,1,3,76837
22843,942,832,5,20,7,6.0,56,1,3,96681
22844,942,813,208,12,8,4.0,56,1,3,78351
22845,942,831,15,15,9,2.0,56,1,5,143303
22846,942,817,9,3,10,1.0,56,1,3,76746
22847,942,4,1,9,11,0.0,56,1,3,82023
22848,942,834,209,17,12,0.0,56,1,3,90080
22849,942,826,9,4,13,0.0,41,3,2,49843
22850,942,807,10,6,14,0.0,35,3,2,54704
22851,942,828,15,14,15,0.0,25,31,2,60660
22852,942,8,6,18,16,0.0,25,135,2,59281
22853,942,13,3,7,17,0.0,23,31,1,24646
22854,942,154,208,10,18,0.0,10,31,2,55351
22855,942,822,3,16,19,0.0,5,31,2,66872
22857,943,3,131,1,1,25.0,71,1,2,44694
22858,943,1,131,2,2,18.0,71,1,2,44632
22859,943,822,3,6,3,15.0,71,1,2,46117
22860,943,826,9,4,4,12.0,71,1,2,45077
22861,943,817,9,5,5,10.0,71,1,2,44910
22862,943,13,3,7,6,8.0,71,1,2,45935
22863,943,807,10,10,7,6.0,71,1,2,47413
22864,943,815,10,9,8,4.0,71,1,1,23547
22865,943,830,5,8,9,2.0,71,1,2,45574
22866,943,154,208,12,10,1.0,71,1,2,45836
22867,943,813,208,13,11,0.0,71,1,2,50584
22868,943,828,15,14,12,0.0,71,1,3,69709
22869,943,832,5,11,13,0.0,71,1,3,69972
22870,943,18,1,20,14,0.0,71,1,2,46374
22871,943,834,209,16,15,0.0,69,12,2,55809
22872,943,829,209,17,16,0.0,69,12,2,49311
22873,943,831,15,15,17,0.0,57,23,3,70256
22874,943,20,6,3,18,0.0,50,3,2,50226
22877,944,3,131,1,1,25.0,71,1,3,71406
22878,944,1,131,2,2,18.0,71,1,3,70412
22879,944,20,6,3,3,15.0,71,1,3,71136
22880,944,8,6,4,4,12.0,71,1,2,48601
22881,944,822,3,7,5,10.0,70,11,2,48649
22882,944,807,10,5,6,8.0,70,11,2,48208
22883,944,826,9,6,7,6.0,70,11,2,47785
22884,944,154,208,14,8,4.0,70,11,3,72220
22885,944,830,5,9,9,2.0,70,11,3,72397
22886,944,813,208,15,10,1.0,70,11,2,54197
22887,944,817,9,19,11,0.0,70,11,3,72691
22888,944,815,10,11,12,0.0,70,11,3,71195
22889,944,831,15,13,13,0.0,70,11,2,50020
22890,944,18,1,16,14,0.0,70,11,3,70909
22891,944,4,1,20,15,0.0,70,11,3,70009
22892,944,828,15,12,16,0.0,69,12,3,78949
22893,944,829,209,18,17,0.0,67,14,2,52642
22894,944,834,209,17,18,0.0,67,14,2,52198
22896,944,13,3,8,20,0.0,70,96,3,71215
22897,945,3,131,1,1,25.0,55,1,2,43217
22898,945,1,131,2,2,18.0,55,1,2,42738
22899,945,8,6,3,3,15.0,55,1,2,47775
22900,945,20,6,15,4,12.0,55,1,2,43423
22901,945,815,10,4,5,10.0,55,1,2,44038
22902,945,817,9,5,6,8.0,55,1,2,44067
22903,945,807,10,7,7,6.0,55,1,2,44219
22904,945,13,3,8,8,4.0,55,1,2,45561
22905,945,154,208,18,9,2.0,55,1,2,44437
22906,945,826,9,9,10,1.0,55,1,2,43502
22907,945,832,5,10,11,0.0,55,1,2,47370
22908,945,18,1,12,12,0.0,54,11,2,46032
22909,945,822,3,6,13,0.0,54,11,3,82699
22910,945,828,15,17,14,0.0,54,11,2,45038
22911,945,831,15,14,15,0.0,54,11,3,73299
22912,945,830,5,11,16,0.0,54,11,3,67121
22913,945,4,1,16,17,0.0,53,12,4,105741
22914,945,829,209,19,18,0.0,53,12,2,45767
22915,945,833,209,20,19,0.0,52,13,1,24314
22917,948,3,131,2,1,25.0,57,1,2,1110834
22918,948,1,131,1,2,18.0,57,1,2,1112027
22919,948,20,6,3,3,15.0,57,1,3,1135199
22920,948,817,9,8,4,12.0,57,1,3,1134048
22921,948,13,3,6,5,10.0,57,1,2,1111355
22922,948,154,210,19,6,8.0,57,1,1,1089417
22923,948,807,10,10,7,6.0,57,1,2,1111322
22924,948,822,3,16,8,4.0,57,1,2,1110365
22925,948,832,5,7,9,2.0,57,1,3,1134777
22926,948,830,5,5,10,1.0,57,1,3,1140741
22927,948,835,4,13,11,0.0,57,1,2,1111580
22928,948,825,4,14,12,0.0,57,1,3,996228
22929,948,815,10,9,13,0.0,57,1,2,1112030
22930,948,18,1,12,14,0.0,56,11,3,1128919
22931,948,831,15,17,15,0.0,56,11,2,1105038
22932,948,836,209,21,16,0.0,56,11,3,1132241
22933,948,828,15,15,17,0.0,38,5,3,1126168
22934,948,8,6,4,18,0.0,21,5,2,1111873
22935,948,837,209,22,19,0.0,17,26,1,23224
22937,948,4,1,11,21,0.0,16,4,1,21796
22939,949,3,131,2,1,25.0,57,1,3,77921
22940,949,8,6,4,2,18.0,57,1,3,75199
22941,949,1,131,1,3,15.0,57,1,3,74066
22942,949,817,9,5,4,12.0,57,1,3,76051
22943,949,154,210,9,5,10.0,57,1,3,81953
22944,949,830,5,10,6,8.0,57,1,3,76533
22945,949,826,9,15,7,6.0,56,11,3,73304
22946,949,13,3,7,8,4.0,56,11,2,48329
22947,949,822,3,6,9,2.0,56,11,3,70423
22948,949,838,1,12,10,1.0,56,11,3,74602
22949,949,825,4,22,11,0.0,56,11,3,75600
22950,949,828,15,17,12,0.0,56,11,2,50138
22951,949,836,209,16,13,0.0,56,11,3,77202
22952,949,831,15,21,14,0.0,56,11,3,77397
22953,949,807,10,8,15,0.0,56,11,4,108190
22954,949,815,10,18,16,0.0,56,11,3,79911
22955,949,837,209,20,17,0.0,56,11,3,80019
22956,949,832,5,11,18,0.0,29,31,2,63379
22957,949,821,210,13,19,0.0,9,31,1,32793
22961,950,3,131,1,1,25.0,56,1,2,46390
22962,950,20,6,4,2,18.0,56,1,3,74741
22963,950,826,9,6,3,15.0,56,1,3,69375
22964,950,817,9,2,4,12.0,56,1,3,69279
22965,950,8,6,3,5,10.0,56,1,3,77262
22966,950,13,3,10,6,8.0,56,1,2,45473
22967,950,1,131,22,7,6.0,56,1,5,122126
22968,950,830,5,9,8,4.0,56,1,3,76908
22969,950,832,5,8,9,2.0,56,1,3,72855
22970,950,822,3,5,10,1.0,56,1,3,68059
22971,950,815,10,7,11,0.0,56,1,3,68051
22972,950,4,1,11,12,0.0,56,1,2,45801
22973,950,18,1,12,13,0.0,56,1,3,69611
22974,950,821,210,18,14,0.0,55,11,3,69911
22975,950,807,10,13,15,0.0,55,11,4,103910
22976,950,828,15,15,16,0.0,55,11,2,47518
22977,950,825,4,17,17,0.0,55,11,3,69092
22978,950,836,209,21,18,0.0,55,11,3,75347
22979,950,154,210,14,19,0.0,55,11,4,129804
22980,950,831,15,16,20,0.0,55,11,3,85946
22981,950,837,209,20,21,0.0,55,11,3,72187
22982,950,835,4,19,22,0.0,55,11,3,70178
22983,951,3,131,1,1,25.0,53,1,1,29709
22984,951,1,131,10,2,18.0,53,1,1,30001
22985,951,8,6,3,3,15.0,53,1,1,30498
22986,951,822,3,2,4,12.0,53,1,1,29841
22987,951,13,3,4,5,10.0,53,1,2,59616
22988,951,4,1,14,6,8.0,52,11,1,29751
22989,951,825,4,17,7,6.0,52,11,1,30585
22990,951,154,210,15,8,4.0,52,11,1,31420
22991,951,815,10,6,9,2.0,52,11,2,63200
22992,951,18,1,12,10,1.0,52,11,1,30580
22993,951,817,9,5,11,0.0,52,11,2,78968
22994,951,832,5,11,12,0.0,52,11,1,30805
22995,951,835,4,18,13,0.0,52,11,1,30805
22996,951,828,15,22,14,0.0,52,11,2,60962
22997,951,826,9,8,15,0.0,52,11,2,80188
22998,951,831,15,19,16,0.0,52,11,1,30259
22999,951,821,210,16,17,0.0,52,11,2,65206
23000,951,836,209,20,18,0.0,51,12,2,88584
23001,951,830,5,9,19,0.0,33,131,1,30553
23005,952,830,9,4,1,25.0,66,1,2,44717
23006,952,8,6,5,2,18.0,66,1,2,44276
23007,952,20,6,6,3,15.0,66,1,3,65863
23008,952,817,9,3,4,12.0,66,1,4,88658
23009,952,822,3,7,5,10.0,66,1,2,44299
23010,952,832,5,8,6,8.0,66,1,2,45811
23011,952,815,10,9,7,6.0,66,1,2,44597
23012,952,13,3,18,8,4.0,66,1,3,65783
23013,952,18,1,12,9,2.0,65,11,2,44870
23014,952,826,5,13,10,1.0,65,11,3,68280
23015,952,821,210,16,11,0.0,65,11,2,45636
23016,952,828,15,19,12,0.0,65,11,3,68859
23017,952,835,4,17,13,0.0,65,11,2,45680
23018,952,825,4,15,14,0.0,65,11,3,68130
23019,952,831,15,20,15,0.0,65,11,2,46066
23020,952,836,209,21,16,0.0,65,11,2,48941
23021,952,837,209,22,17,0.0,65,11,2,54939
23022,952,154,210,14,18,0.0,56,5,3,80863
23023,952,4,1,10,19,0.0,45,5,2,44782
23024,952,807,10,11,20,0.0,20,5,1,22176
23027,953,1,131,3,1,25.0,78,1,1,26315
23028,953,817,9,1,2,18.0,78,1,2,60381
23029,953,815,10,7,3,15.0,78,1,2,51322
23030,953,20,6,4,4,12.0,78,1,2,50675
23031,953,4,1,9,5,10.0,78,1,2,52348
23032,953,807,10,5,6,8.0,78,1,2,52279
23033,953,3,131,2,7,6.0,78,1,2,54378
23034,953,832,5,6,8,4.0,77,11,2,55850
23035,953,18,1,13,9,2.0,77,11,2,51216
23036,953,13,3,14,10,1.0,77,11,2,50116
23037,953,821,210,12,11,0.0,77,11,2,53451
23038,953,822,3,10,12,0.0,77,11,3,77515
23039,953,154,210,15,13,0.0,76,12,2,58601
23040,953,836,209,20,14,0.0,76,12,1,26517
23041,953,837,209,19,15,0.0,74,14,3,82789
23042,953,828,15,17,16,0.0,51,4,3,86953
23043,953,831,15,0,17,0.0,48,31,3,101108
23044,953,830,9,0,18,0.0,34,3,2,51063
23045,953,825,4,16,19,0.0,32,31,4,121514
23046,953,826,5,8,20,0.0,18,3,3,140225
23049,954,1,131,1,1,25.0,70,1,1,22243
23050,954,20,6,3,2,18.0,70,1,2,44958
23051,954,822,3,7,3,15.0,70,1,1,22184
23052,954,830,9,5,4,12.0,70,1,2,46495
23053,954,3,131,2,5,10.0,70,1,2,45194
23054,954,8,6,6,6,8.0,70,1,2,46083
23055,954,817,9,4,7,6.0,70,1,2,46890
23056,954,807,10,9,8,4.0,69,11,2,45987
23057,954,832,5,20,9,2.0,69,11,2,47962
23058,954,815,10,11,10,1.0,69,11,2,47313
23059,954,4,1,10,11,0.0,69,11,1,27952
23060,954,826,5,15,12,0.0,69,11,2,45627
23061,954,821,210,13,13,0.0,68,12,2,47340
23062,954,154,210,14,14,0.0,68,12,3,78849
23063,954,828,15,21,15,0.0,68,12,2,46256
23064,954,825,4,22,16,0.0,68,12,1,23162
23065,954,836,209,17,17,0.0,68,12,2,49300
23066,954,831,15,18,18,0.0,68,12,2,47595
23067,954,837,209,19,19,0.0,68,12,2,54801
23068,954,13,3,8,20,0.0,35,31,1,22925
23071,955,3,131,1,1,25.0,51,1,1,20058
23072,955,20,6,3,2,18.0,51,1,1,20422
23073,955,815,10,7,3,15.0,51,1,1,20614
23074,955,8,6,4,4,12.0,51,1,1,20593
23075,955,1,131,10,5,10.0,51,1,1,20108
23076,955,822,3,8,6,8.0,51,1,1,19732
23077,955,817,9,2,7,6.0,51,1,2,39995
23078,955,830,9,9,8,4.0,51,1,2,42566
23079,955,807,10,12,9,2.0,51,1,1,20347
23080,955,13,3,5,10,1.0,51,1,2,39303
23081,955,18,1,19,11,0.0,51,1,2,40825
23082,955,831,15,15,12,0.0,50,11,2,41383
23083,955,154,210,11,13,0.0,50,11,2,44720
23084,955,825,4,22,14,0.0,50,11,1,20772
23085,955,835,4,21,15,0.0,50,11,2,41526
23086,955,821,210,14,16,0.0,50,11,2,50760
23087,955,828,15,20,17,0.0,50,11,2,41642
23088,955,837,209,16,18,0.0,49,12,1,33405
23089,955,4,1,13,19,0.0,42,6,2,40936
23090,955,836,209,17,20,0.0,39,23,1,26187
23091,955,832,5,18,21,0.0,31,22,2,43058
23092,955,826,5,6,22,0.0,6,22,1,24802
23093,956,1,131,1,1,25.0,71,1,4,80726
23094,956,830,9,8,2,18.0,71,1,3,57565
23095,956,8,6,4,3,15.0,71,1,3,61577
23096,956,3,131,6,4,12.0,71,1,4,79104
23097,956,817,9,5,5,10.0,71,1,4,81222
23098,956,18,1,3,6,8.0,71,1,4,82165
23099,956,154,210,13,7,6.0,71,1,3,61076
23100,956,832,5,15,8,4.0,71,1,3,74703
23101,956,822,3,7,9,2.0,70,11,4,81362
23102,956,836,209,12,10,1.0,70,11,4,82757
23103,956,821,210,11,11,0.0,70,11,4,78757
23104,956,835,4,19,12,0.0,70,11,4,79706
23105,956,831,15,21,13,0.0,70,11,3,61375
23106,956,825,4,17,14,0.0,70,11,4,86484
23107,956,828,15,18,15,0.0,70,11,4,82766
23108,956,837,209,20,16,0.0,70,11,4,82606
23109,956,815,10,16,17,0.0,69,23,4,77809
23110,956,4,1,14,18,0.0,64,84,4,79761
23111,956,807,10,2,19,0.0,64,23,5,107270
23112,956,13,3,0,20,0.0,63,23,4,78731
23115,957,1,131,1,1,25.0,52,1,2,59071
23116,957,830,9,3,2,18.0,52,1,2,61424
23117,957,3,131,2,3,15.0,52,1,2,59110
23118,957,817,9,4,4,12.0,52,1,2,60011
23119,957,8,6,5,5,10.0,52,1,2,60040
23120,957,815,10,10,6,8.0,52,1,2,58390
23121,957,807,10,8,7,6.0,52,1,2,60614
23122,957,832,5,7,8,4.0,52,1,2,60681
23123,957,20,6,11,9,2.0,52,1,2,60544
23124,957,826,5,15,10,1.0,52,1,2,60642
23125,957,13,3,12,11,0.0,51,11,3,87992
23126,957,18,1,17,12,0.0,51,11,2,59681
23127,957,4,1,9,13,0.0,51,11,3,90109
23128,957,822,3,6,14,0.0,51,11,2,59090
23129,957,831,15,21,15,0.0,51,11,2,61124
23130,957,821,210,14,16,0.0,51,11,2,71392
23131,957,825,4,16,17,0.0,49,6,3,88455
23132,957,835,4,18,18,0.0,37,6,3,126967
23133,957,837,209,19,19,0.0,24,20,2,60133
23134,957,154,210,13,20,0.0,17,31,2,62514
23135,957,828,15,22,21,0.0,11,131,2,140373
23136,957,836,209,20,22,0.0,6,20,1,31812
23137,958,1,131,2,1,25.0,70,1,2,43214
23138,958,3,131,1,2,18.0,70,1,2,43584
23139,958,817,9,3,3,15.0,70,1,2,44247
23140,958,20,6,5,4,12.0,70,1,2,43175
23141,958,830,9,4,5,10.0,70,1,2,44076
23142,958,8,6,14,6,8.0,70,1,2,43808
23143,958,4,1,7,7,6.0,69,11,2,43996
23144,958,832,5,6,8,4.0,69,11,2,45377
23145,958,822,3,10,9,2.0,69,11,2,43109
23146,958,807,10,9,10,1.0,69,11,2,45364
23147,958,815,10,13,11,0.0,69,11,2,52630
23148,958,835,4,17,12,0.0,69,11,2,43557
23149,958,821,210,15,13,0.0,69,11,2,45348
23150,958,154,210,11,14,0.0,69,11,2,44730
23151,958,825,4,19,15,0.0,69,11,2,44041
23152,958,826,5,12,16,0.0,69,11,2,50056
23153,958,831,15,16,17,0.0,69,11,2,45743
23154,958,13,3,18,18,0.0,68,12,2,44159
23155,958,836,209,20,19,0.0,68,12,2,46251
23156,958,828,15,22,20,0.0,68,12,3,70379
23157,958,837,209,21,21,0.0,68,12,1,24254
23158,958,18,1,8,22,0.0,60,44,3,61433
23159,959,1,131,2,1,25.0,67,1,3,55629
23160,959,817,9,3,2,18.0,67,1,3,56681
23161,959,830,9,4,3,15.0,67,1,3,57121
23162,959,3,131,1,4,12.0,67,1,3,66993
23163,959,20,6,6,5,10.0,67,1,3,57702
23164,959,8,6,5,6,8.0,67,1,3,61060
23165,959,807,10,8,7,6.0,67,1,3,58659
23166,959,18,1,12,8,4.0,66,11,3,57819
23167,959,822,3,7,9,2.0,66,11,2,37979
23168,959,815,10,9,10,1.0,66,11,3,57835
23169,959,821,210,11,11,0.0,66,11,2,39425
23170,959,4,1,13,12,0.0,66,11,3,57825
23171,959,154,210,20,13,0.0,66,11,2,40164
23172,959,832,5,15,14,0.0,66,11,3,62045
23173,959,826,5,18,15,0.0,66,11,3,62734
23174,959,825,4,16,16,0.0,66,11,2,38193
23175,959,836,209,17,17,0.0,65,12,3,59097
23176,959,828,15,22,18,0.0,65,12,2,39466
23177,959,835,4,14,19,0.0,65,12,3,65711
23178,959,837,209,19,20,0.0,65,12,3,73422
23179,959,831,15,21,21,0.0,57,131,3,69564
23180,959,13,3,10,22,0.0,36,22,2,54985
23181,960,3,131,1,1,25.0,44,1,2,1018746
23182,960,817,9,5,2,18.0,44,1,2,1020932
23183,960,1,131,21,3,15.0,44,1,3,1047253
23184,960,807,10,7,4,12.0,44,1,3,1046047
23185,960,815,10,6,5,10.0,44,1,3,1046719
23186,960,20,6,4,6,8.0,44,1,3,1043676
23187,960,4,1,22,7,6.0,44,1,2,1020685
23188,960,822,3,8,8,4.0,44,1,3,1042836
23189,960,8,6,3,9,2.0,44,1,4,1076359
23190,960,13,3,10,10,1.0,44,1,3,1045663
23191,960,830,9,2,11,0.0,44,1,4,1075739
23192,960,821,210,18,12,0.0,44,1,3,1045669
23193,960,154,210,11,13,0.0,44,1,3,1046178
23194,960,826,5,19,14,0.0,44,1,3,1047188
23195,960,835,4,13,15,0.0,44,1,4,1068843
23196,960,839,209,17,16,0.0,43,11,3,1053906
23197,960,831,15,16,17,0.0,43,11,3,1057826
23203,961,3,131,2,1,25.0,53,1,1,25550
23204,961,1,131,1,2,18.0,53,1,1,23633
23205,961,20,6,3,3,15.0,53,1,2,50505
23206,961,8,6,4,4,12.0,53,1,2,48395
23207,961,817,9,6,5,10.0,53,1,2,47378
23208,961,822,3,5,6,8.0,53,1,2,48060
23209,961,830,9,7,7,6.0,53,1,2,48437
23210,961,815,10,8,8,4.0,53,1,2,48570
23211,961,13,3,11,9,2.0,53,1,2,47762
23212,961,807,10,9,10,1.0,53,1,2,48596
23213,961,154,210,17,11,0.0,52,11,1,25340
23214,961,18,1,14,12,0.0,52,11,2,50845
23215,961,821,210,10,13,0.0,52,11,2,50665
23216,961,4,1,12,14,0.0,52,11,3,74619
23217,961,832,5,15,15,0.0,52,11,2,49642
23218,961,828,15,19,16,0.0,52,11,1,25145
23219,961,825,4,21,17,0.0,52,11,2,48262
23220,961,839,209,22,18,0.0,51,12,1,25539
23221,961,826,5,16,19,0.0,36,84,2,49546
23222,961,836,209,13,20,0.0,26,44,1,25962
23223,961,835,4,20,21,0.0,7,130,1,33275
23224,961,831,15,18,22,0.0,6,130,3,874834
23225,962,3,131,1,1,25.0,61,1,3,85866
23226,962,817,9,2,2,18.0,61,1,4,112398
23227,962,1,131,3,3,15.0,61,1,4,110339
23228,962,8,6,5,4,12.0,61,1,4,112004
23229,962,20,6,22,5,10.0,61,1,3,82657
23230,962,830,9,4,6,8.0,61,1,4,112357
23231,962,4,1,9,7,6.0,61,1,3,84431
23232,962,815,10,17,8,4.0,61,1,2,61563
23233,962,826,5,7,9,2.0,61,1,3,84090
23234,962,825,4,15,10,1.0,61,1,3,84329
23235,962,821,210,13,11,0.0,60,11,3,86986
23236,962,13,3,11,12,0.0,60,11,4,114092
23237,962,831,15,16,13,0.0,60,11,3,84891
23238,962,832,5,6,14,0.0,60,11,4,114516
23239,962,835,4,18,15,0.0,60,11,3,82862
23240,962,836,209,19,16,0.0,60,11,3,85311
23241,962,828,15,14,17,0.0,60,11,4,114989
23242,962,839,209,21,18,0.0,59,12,4,201708
23243,962,18,1,12,19,0.0,43,23,3,100838
23244,962,822,3,10,20,0.0,35,25,4,153714
23247,963,817,9,4,1,25.0,56,1,2,48605
23248,963,830,9,3,2,18.0,56,1,3,76065
23249,963,3,131,2,3,15.0,56,1,3,71887
23250,963,8,6,6,4,12.0,56,1,3,73805
23251,963,822,3,11,5,10.0,56,1,1,23828
23252,963,815,10,7,6,8.0,56,1,2,50971
23253,963,4,1,22,7,6.0,56,1,3,73176
23254,963,807,10,8,8,4.0,56,1,3,75813
23255,963,18,1,9,9,2.0,56,1,2,49383
23256,963,835,4,19,10,1.0,56,1,1,23928
23257,963,832,5,16,11,0.0,56,1,2,48873
23258,963,828,15,17,12,0.0,55,11,2,49978
23259,963,13,3,10,13,0.0,55,11,3,71731
23260,963,826,5,15,14,0.0,55,11,3,81469
23261,963,836,209,21,15,0.0,55,11,3,77177
23262,963,839,209,20,16,0.0,55,11,2,58706
23263,963,831,15,18,17,0.0,46,23,1,24697
23264,963,1,131,1,18,0.0,40,5,1,23689
23265,963,821,210,13,19,0.0,39,61,3,80602
23266,963,825,4,14,20,0.0,17,75,1,30679
23269,964,3,131,1,1,25.0,53,1,2,45823
23270,964,830,9,3,2,18.0,53,1,2,45643
23271,964,1,131,2,3,15.0,53,1,2,45721
23272,964,20,6,6,4,12.0,53,1,2,46113
23273,964,8,6,8,5,10.0,53,1,2,46006
23274,964,817,9,4,6,8.0,53,1,2,48857
23275,964,815,10,5,7,6.0,53,1,2,46326
23276,964,807,10,9,8,4.0,53,1,2,45784
23277,964,13,3,12,9,2.0,53,1,1,22463
23278,964,822,3,11,10,1.0,53,1,1,25007
23279,964,154,210,7,11,0.0,53,1,2,49170
23280,964,835,4,16,12,0.0,52,11,1,23452
23281,964,826,5,13,13,0.0,52,11,2,45933
23282,964,825,4,17,14,0.0,52,11,1,23072
23283,964,828,15,18,15,0.0,52,11,1,24011
23284,964,4,1,15,16,0.0,52,11,2,45818
23285,964,832,5,14,17,0.0,52,11,2,45924
23286,964,18,1,22,18,0.0,52,11,2,47717
23287,964,831,15,19,19,0.0,52,11,1,25131
23288,964,821,210,10,20,0.0,52,11,2,47902
23289,964,839,209,20,21,0.0,52,11,2,49229
23290,964,836,209,21,22,0.0,52,11,2,50091
23291,965,1,131,1,1,25.0,56,1,2,47176
23292,965,3,131,2,2,18.0,56,1,2,47675
23293,965,817,9,3,3,15.0,56,1,2,47490
23294,965,20,6,6,4,12.0,56,1,3,72401
23295,965,4,1,12,5,10.0,56,1,2,48983
23296,965,832,5,10,6,8.0,56,1,2,49059
23297,965,13,3,9,7,6.0,55,11,3,71460
23298,965,815,10,11,8,4.0,55,11,2,47817
23299,965,18,1,19,9,2.0,55,11,2,49248
23300,965,154,210,17,10,1.0,55,11,2,50579
23301,965,826,5,13,11,0.0,55,11,1,37837
23302,965,825,4,18,12,0.0,55,11,3,72311
23303,965,835,4,15,13,0.0,55,11,2,48837
23304,965,828,15,16,14,0.0,55,11,1,25229
23305,965,831,15,21,15,0.0,55,11,1,24244
23306,965,822,3,8,16,0.0,55,11,2,52320
23307,965,836,209,20,17,0.0,55,11,2,51241
23308,965,839,209,22,18,0.0,54,12,3,77413
23309,965,8,6,5,19,0.0,38,36,3,73218
23310,965,830,9,4,20,0.0,28,6,2,59601
23311,965,821,210,14,21,0.0,16,23,1,24470
23313,966,1,131,1,1,25.0,71,1,1,21709
23314,966,3,131,2,2,18.0,71,1,1,21997
23315,966,817,9,4,3,15.0,71,1,2,44530
23316,966,830,9,3,4,12.0,71,1,1,21775
23317,966,20,6,7,5,10.0,71,1,1,22035
23318,966,8,6,6,6,8.0,71,1,2,45372
23319,966,807,10,5,7,6.0,71,1,1,22134
23320,966,822,3,8,8,4.0,71,1,1,22396
23321,966,13,3,9,9,2.0,71,1,1,21863
23322,966,815,10,12,10,1.0,71,1,1,22213
23323,966,828,15,15,11,0.0,70,11,1,32608
23324,966,18,1,13,12,0.0,70,11,1,22438
23325,966,4,1,11,13,0.0,70,11,2,47632
23326,966,835,4,21,14,0.0,70,11,1,23897
23327,966,831,15,19,15,0.0,70,11,1,23540
23328,966,832,5,10,16,0.0,70,11,1,22747
23329,966,825,4,14,17,0.0,70,11,2,44655
23330,966,826,5,18,18,0.0,70,11,2,45530
23331,966,821,210,17,19,0.0,70,11,2,48308
23332,966,154,210,22,20,0.0,70,11,2,46635
23333,966,839,209,20,21,0.0,69,12,1,23866
23335,967,1,131,1,1,25.0,71,1,2,3492409
23336,967,3,131,2,2,18.0,71,1,2,3491371
23337,967,830,9,4,3,15.0,71,1,5,3563738
23338,967,815,10,9,4,12.0,71,1,2,3490688
23339,967,20,6,5,5,10.0,71,1,3,3524541
23340,967,832,5,15,6,8.0,71,1,2,3491881
23341,967,807,10,8,7,6.0,71,1,3,3518090
23342,967,817,9,6,8,4.0,71,1,5,3572090
23343,967,831,15,21,9,2.0,71,1,2,3491420
23344,967,4,1,10,10,1.0,71,1,3,3517428
23345,967,822,3,11,11,0.0,71,1,4,3542270
23346,967,839,209,22,12,0.0,71,1,2,3494144
23347,967,826,5,14,13,0.0,71,1,4,3546767
23348,967,825,4,18,14,0.0,71,1,4,3542704
23349,967,836,209,19,15,0.0,71,1,3,3518952
23350,967,18,1,17,16,0.0,71,1,5,3569001
23351,967,821,210,12,17,0.0,60,31,4,3538573
23352,967,13,3,13,18,0.0,46,4,4,3554774
23353,967,835,4,16,19,0.0,20,130,2,49401
23355,967,828,15,20,21,0.0,11,4,1,25395
23357,968,1,131,1,1,25.0,55,1,2,43955
23358,968,3,131,2,2,18.0,55,1,2,44971
23359,968,20,6,5,3,15.0,55,1,2,43583
